0,1,2,3,4,5,6,7,8,9,10
657daf20122fa666071aa8af,000000000A1123370215 - 5370-170-225,null,null,null,302,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa8b9,000000000A1123370237 - 5370-170-225,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa8c1,000000000A1123370309 - 5370-169-278,Pass ,Pass ,null,29.9,Pass ,Pass ,Pass ,Pass ,68,
657daf20122fa666071aa8cd,000000000A1123390092 - 5370-170-217,Pass ,null,null,320,Pass ,null,null,Pass ,null,
657daf20122fa666071aa8d3,000000000A1123390176 - 5370-169-278,Pass ,Pass ,null,29.9,Pass ,null,null,Pass ,90,
657daf20122fa666071aa8de,000000000A1123410252 - 5370-170-217,Pass ,null,null,312,Pass ,null,null,Pass ,null,
657daf20122fa666071aa8f3,000000000A1123430256 - 5370-169-278,Pass ,Pass ,null,29,Pass ,null,null,Pass ,50,
657daf20122fa666071aa8f4,000000000A1123430257 - 5370-169-278,Pass ,Pass ,null,29,Pass ,null,null,Pass ,75,
657daf20122fa666071aa902,000000000A1123440031 - 5370-170-207,Pass ,null,null,312,Pass ,null,null,Pass ,null,
657daf20122fa666071aa904,000000000A1123440067 - 5370-169-279,Pass ,Pass ,null,459,Pass ,null,null,Pass ,50,
657daf20122fa666071aa912,000000000B1123150045 - 5370-169-288,Pass ,Pass ,null,22,Pass ,Pass ,Pass ,Pass ,100,
657daf20122fa666071aa916,000000000B1123150049 - 5370-169-288,Pass ,Pass ,null,22,Pass ,Pass ,Pass ,Pass ,100,
657daf20122fa666071aa91b,000000000B1123150146 - 5370-169-288,Pass ,Pass ,null,22,Pass ,Pass ,Pass ,Pass ,100,
657daf20122fa666071aa91c,000000000B1123150147 - 5370-169-288,Pass ,Pass ,null,22,Pass ,Pass ,Pass ,Pass ,80,
657daf20122fa666071aa91d,000000000B1123150148 - 5370-169-288,Pass ,Pass ,null,22,Pass ,Pass ,Pass ,Pass ,90,
657daf20122fa666071aa91e,000000000B1123150149 - 5370-169-288,Pass ,Pass ,null,22,Pass ,Pass ,Pass ,Pass ,80,
657daf20122fa666071aa91f,000000000B1123160145 - 5370-169-204,Pass ,null,null,438,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa920,000000000B1123160146 - 5370-169-204,Pass ,null,null,438,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa921,000000000B1123160148 - 5370-169-204,Pass ,null,null,438,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa922,000000000B1123160149 - 5370-169-204,Pass ,null,null,440,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa923,000000000B1123160150 - 5370-169-204,Pass ,null,null,438,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa924,000000000B1123160151 - 5370-169-204,Pass ,null,null,443,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa925,000000000B1123160152 - 5370-169-204,Pass ,null,null,438,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa926,000000000B1123160153 - 5370-169-204,Pass ,null,null,436,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa927,000000000B1123160154 - 5370-169-204,Pass ,null,null,437,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa928,000000000B1123160155 - 5370-169-204,Pass ,null,null,433,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa929,000000000B1123160156 - 5370-169-204,Pass ,null,null,449,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa92a,000000000B1123160157 - 5370-169-204,Pass ,null,null,438,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa92b,000000000B1123160158 - 5370-169-204,Pass ,null,null,438,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa92c,000000000B1123160159 - 5370-169-204,Pass ,null,null,439,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa92d,000000000B1123160160 - 5370-169-204,Pass ,null,null,438,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa92e,000000000B1123160162 - 5370-169-219,Pass ,null,null,438,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa92f,000000000B1123160163 - 5370-169-219,Pass ,null,null,438,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa930,000000000B1123160164 - 5370-169-219,Pass ,null,null,439,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa980,000000000B1123200256 - 5370-169-288,Pass ,Pass ,null,22.4,Pass ,Pass ,Pass ,Pass ,78,
657daf20122fa666071aa9e4,000000000B1123250122 - 5370-169-204,Pass ,null,null,440,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa9e5,000000000B1123250123 - 5370-169-204,Pass ,null,null,440,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa48,000000000B1123300085 - 5370-169-288,Pass ,Pass ,null,22.2,Pass ,Pass ,Pass ,Pass ,56,
657daf20122fa666071aaa49,000000000B1123300086 - 5370-169-288,Pass ,Pass ,null,22.6,Pass ,Pass ,Pass ,Pass ,65,
657daf20122fa666071aaaac,000000000B1123350196 - 5370-169-203,Pass ,null,null,29,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaaad,000000000B1123350198 - 5370-273-229,Pass ,Pass ,369,369,Pass ,Pass ,Pass ,Pass ,75,
657daf20122fa666071aab10,000000000B1123410097 - 5370-169-204,null,null,null,450,Pass ,null,null,Pass ,null,
657daf20122fa666071aab11,000000000B1123410137 - 5370-169-224,Pass ,null,null,395,Pass ,null,null,Pass ,null,
657daf20122fa666071aab74,000000000C1123160083 - 5370-273-214,Pass ,Pass ,394,393,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aab75,000000000C1123160084 - 5370-273-214,Pass ,Pass ,394,397,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aabd8,000000000C1123200117 - 5370-273-214,Pass ,Pass ,394,395,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aac3c,000000000C1123230117 - 5370-273-214,Pass ,Pass ,396,394,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaca0,000000000C1123270118 - 5370-273-235,Pass ,Pass ,393,392,Pass ,Pass ,Pass ,Pass ,58,
657daf20122fa666071aa931,000000000B1123160165 - 5370-169-225,Pass ,null,null,440,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa996,000000000B1123210412 - 5370-169-204,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa9fc,000000000B1123260120 - 5370-169-288,Pass ,Pass ,null,320,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaa62,000000000B1123310252 - 5370-169-288,Pass ,Pass ,null,22.9,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaac8,000000000B1123370324 - 5370-169-288,Pass ,Pass ,null,22,Pass ,Pass ,Pass ,Pass ,75,
657daf20122fa666071aab2e,000000000B1123430299 - 5370-169-288,Pass ,Pass ,null,22,Pass ,null,null,Pass ,50,
657daf20122fa666071aab94,000000000C1123170095 - 5370-273-214,Pass ,Pass ,394,391,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aabf9,000000000C1123200314 - 5370-273-214,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,60,
657daf20122fa666071aac5e,000000000C1123240373 - 5370-270-214,null,null,396,null,null,null,null,null,null,
657daf20122fa666071aacc3,000000000C1123290233 - 5370-273-235,Pass ,Pass ,395,399,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aa932,000000000B1123160166 - 5370-169-203,Pass ,null,null,30,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa998,000000000B1123220091 - 5370-169-203,Pass ,null,null,30,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa999,000000000B1123220096 - 5370-169-204,Pass ,null,null,439,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa9ff,000000000B1123260123 - 5370-169-288,Pass ,Pass ,null,22,Pass ,Pass ,Pass ,Pass ,70,
657daf20122fa666071aaa00,000000000B1123260164 - 5370-169-288,Pass ,Pass ,null,22.2,Pass ,Pass ,Pass ,Pass ,75,
657daf20122fa666071aaa66,000000000B1123320054 - 5370-169-223,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa67,000000000B1123320083 - 5370-169-204,Pass ,null,null,435,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaacd,000000000B1123380051 - 5370-169-204,Pass ,null,null,456,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaace,000000000B1123380052 - 5370-169-204,Pass ,null,null,436,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aab34,000000000B1123430361 - 5370-169-204,null,null,null,393,null,null,null,null,null,
657daf20122fa666071aab35,000000000B1123430362 - 5370-169-204,null,null,null,441,null,null,null,null,null,
657daf20122fa666071aab9b,000000000C1123170114 - 5370-273-214,Pass ,Pass ,393,397,Pass ,Pass ,Pass ,Pass ,60,
657daf20122fa666071aab9c,000000000C1123170115 - 5370-273-214,Pass ,Pass ,393,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aac01,000000000C1123210018 - 5370-169-213,Pass ,null,null,26.1,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aac02,000000000C1123210020 - 5370-169-213,Pass ,null,null,27.1,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aac67,000000000C1123240442 - 5370-270-204,Pass ,null,456,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aac68,000000000C1123250115 - 5370-270-204,Pass ,null,455,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aaccd,000000000C1123300036 - 5370-169-214,Pass ,null,null,395,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aacce,000000000C1123300037 - 5370-273-235,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,66,
657daf20122fa666071aa933,000000000B1123160167 - 5370-169-203,Pass ,null,null,30,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa99b,000000000B1123220161 - 5370-536-202,null,null,320,null,null,null,null,null,null,
657daf20122fa666071aa99c,000000000B1123220162 - 5370-273-219,Pass ,Pass ,444,440,Pass ,Pass ,Pass ,Pass ,44,
657daf20122fa666071aaa04,000000000B1123260180 - 5370-169-204,Pass ,null,null,440,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa05,000000000B1123260181 - 5370-169-204,Pass ,null,null,441,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa6d,000000000B1123320152 - 5370-169-204,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa6e,000000000B1123320153 - 5370-536-202,Pass ,null,465,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aaad6,000000000B1123380090 - 5370-169-288,Pass ,Pass ,null,22,Pass ,null,null,Pass ,55,
657daf20122fa666071aaad7,000000000B1123380091 - 5370-169-288,Pass ,Pass ,null,22,Pass ,null,null,Pass ,45,
657daf20122fa666071aab3f,000000000B1123440258 - 5370-169-227,Pass ,null,null,396,Pass ,null,null,Pass ,null,
657daf20122fa666071aaba8,000000000C1123170128 - 5370-273-214,Pass ,Pass ,396,395,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aac10,000000000C1123210094 - 5370-273-214,Pass ,Pass ,395,394,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aac78,000000000C1123260138 - 5370-273-214,Pass ,Pass ,400,407,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aace0,000000000C1123300157 - 5370-270-214,null,null,400,null,null,null,null,null,null,
657daf20122fa666071aa934,000000000B1123160168 - 5370-169-203,Pass ,null,null,30.1,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa99e,000000000B1123220219 - 5371-1,Pass ,Pass ,null,208,Pass ,Pass ,Pass ,Pass ,95,
657daf20122fa666071aaa09,000000000B1123260198 - 5370-169-289,Pass ,Pass ,null,311,Pass ,Pass ,Pass ,Pass ,75,
657daf20122fa666071aaa74,000000000B1123330049 - 5370-169-288,Pass ,Pass ,null,22.4,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaadf,000000000B1123380154 - 5370-169-283,Pass ,null,null,20,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aab49,000000000C1123140020 - 5370-270-204,null,null,456,null,null,null,null,null,null,
657daf20122fa666071aabb3,000000000C1123180039 - 5370-273-214,Pass ,Pass ,395,394,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aac1c,000000000C1123210116 - 5370-273-214,Pass ,Pass ,394,393,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aac85,000000000C1123260176 - 5370-270-214,null,null,393,null,null,null,null,null,null,
657daf20122fa666071aac86,000000000C1123260309 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aacee,000000000C1123310057 - 5370-169-214,Pass ,null,null,398,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aacef,000000000C1123310058 - 5370-169-214,Pass ,null,null,397,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa935,000000000B1123170045 - 5370-169-219,Pass ,null,null,441,Pass ,"-, Pass ","-, Pass ",Pass ,null,
657daf20122fa666071aa936,000000000B1123170046 - 5370-169-219,Pass ,null,null,441,Pass ,"-, Pass ","-, Pass ",Pass ,null,
657daf20122fa666071aa9a0,000000000B1123230004 - 5370-169-203,Pass ,null,null,30,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa9a1,000000000B1123230010 - 5370-169-288,Pass ,Pass ,null,22.1,Pass ,Pass ,Pass ,Pass ,75,
657daf20122fa666071aaa0c,000000000B1123260283 - 5370-169-204,Pass ,null,null,30,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa0d,000000000B1123260290 - 5370-169-203,Pass ,null,null,395,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa78,000000000B1123330057 - 5370-169-288,Pass ,Pass ,null,22.3,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaa79,000000000B1123330064 - 5370-169-288,Pass ,Pass ,null,22.3,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaae4,000000000B1123390021 - 5370-169-283,Pass ,null,null,22,Pass ,null,null,Pass ,50,
657daf20122fa666071aaae5,000000000B1123390022 - 5370-169-283,Pass ,null,null,22.4,Pass ,null,null,Pass ,50,
657daf20122fa666071aab4f,000000000C1123140040 - 5370-270-214,null,null,394,null,null,null,null,null,null,
657daf20122fa666071aab50,000000000C1123140041 - 5370-270-214,null,null,394,null,null,null,null,null,null,
657daf20122fa666071aabba,000000000C1123180063 - 5370-273-214,Pass ,Pass ,397,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aabbb,000000000C1123180112 - 5370-270-204,null,null,429,null,null,null,null,null,null,
657daf20122fa666071aac24,000000000C1123210146 - 5370-270-214,null,null,459,null,null,null,null,null,null,
657daf20122fa666071aac25,000000000C1123210147 - 5370-270-214,null,null,396,null,null,null,null,null,null,
657daf20122fa666071aac8f,000000000C1123260392 - 5370-169-214,Pass ,null,null,395,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aac90,000000000C1123260393 - 5370-169-214,Pass ,null,null,395,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aacfa,000000000C1123320045 - 5370-169-214,Pass ,null,null,395,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aacfb,000000000C1123320046 - 5370-169-214,Pass ,null,null,362,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa937,000000000B1123170047 - 5370-169-225,Pass ,null,null,438,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa9a4,000000000B1123230081 - 5370-169-204,Pass ,null,null,452,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa9a5,000000000B1123230125 - 5370-169-204,null,null,null,null,null,Pass ,Pass ,null,null,
657daf20122fa666071aaa12,000000000B1123260327 - 5370-169-289,Pass ,Pass ,null,311,Pass ,Pass ,Pass ,Pass ,80,
657daf20122fa666071aaa80,000000000B1123330257 - 5370-169-204,Pass ,null,null,436,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaaee,000000000B1123390119 - 5370-169-203,Pass ,null,null,30,Pass ,null,null,Pass ,null,
657daf20122fa666071aab5b,000000000C1123150159 - 5370-270-214,null,null,396,null,null,null,null,null,null,
657daf20122fa666071aabc8,000000000C1123190009 - 5370-273-214,Pass ,Pass ,397,395,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aac34,000000000C1123220183 - 5370-169-254,Pass ,null,null,290,Pass ,Pass ,Pass ,Pass ,30,
657daf20122fa666071aaca2,000000000C1123270124 - 5370-273-235,Pass ,Pass ,393,392,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aa938,000000000B1123170066 - 5370-169-204,Pass ,null,null,440,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa9a7,000000000B1123230127 - 5370-169-204,null,null,null,440,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa16,000000000B1123270155 - 5370-169-283,- ,null,null,312,- ,Pass ,Pass ,- ,null,
657daf20122fa666071aaa85,000000000B1123330319 - 5370-169-203,Pass ,null,null,29,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaaf4,000000000B1123390148 - 5370-169-288,Pass ,Pass ,null,396,Pass ,null,null,Pass ,50,
657daf20122fa666071aab62,000000000C1123160037 - 5370-270-214,null,null,396,null,null,null,null,null,null,
657daf20122fa666071aab63,000000000C1123160058 - 5370-270-204,null,null,462,null,null,null,null,null,null,
657daf20122fa666071aabd0,000000000C1123190150 - 5370-273-214,Pass ,Pass ,394,393.5,Pass ,Pass ,Pass ,Pass ,75,
657daf20122fa666071aabd1,000000000C1123190164 - 5370-270-209,null,null,395.5,null,null,null,null,null,null,
657daf20122fa666071aac3e,000000000C1123230121 - 5370-270-204,null,null,456,null,null,null,null,null,null,
657daf20122fa666071aac3f,000000000C1123230123 - 5370-270-209,null,null,396,null,null,null,null,null,null,
657daf20122fa666071aacac,000000000C1123270183 - 5370-270-204,Pass ,null,457,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aacad,000000000C1123270184 - 5370-270-204,Pass ,null,459,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aa939,000000000B1123170067 - 5370-169-204,- ,null,null,440,- ,Pass ,Pass ,- ,null,
657daf20122fa666071aa93a,000000000B1123170068 - 5370-169-204,Pass ,null,null,438,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa9a9,000000000B1123230137 - 5370-169-288,null,Pass ,null,22.5,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071aa9aa,000000000B1123230138 - 5370-169-288,null,Pass ,null,22.5,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071aaa19,000000000B1123270196 - 5370-169-289,Pass ,Pass ,null,314,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaa1a,000000000B1123270197 - 5370-169-289,Pass ,Pass ,null,313,Pass ,Pass ,Pass ,Pass ,70,
657daf20122fa666071aaa89,000000000B1123340051 - 5370-169-203,Pass ,null,null,26,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa8a,000000000B1123340058 - 5370-169-288,Pass ,Pass ,null,22,Pass ,Pass ,Pass ,Pass ,95,
657daf20122fa666071aaaf9,000000000B1123400074 - 5370-273-229,Pass ,Pass ,394,398,Pass ,null,null,Pass ,50,
657daf20122fa666071aaafa,000000000B1123400131 - 5370-169-288,Pass ,Pass ,null,22,Pass ,null,null,Pass ,100,
657daf20122fa666071aab69,000000000C1123160069 - 5370-270-214,null,null,396,null,null,null,null,null,null,
657daf20122fa666071aab6a,000000000C1123160070 - 5370-270-214,null,null,392,null,null,null,null,null,null,
657daf20122fa666071aabda,000000000C1123200121 - 5370-273-214,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aabdb,000000000C1123200124 - 5370-273-214,Pass ,Pass ,394,395,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aac49,000000000C1123240148 - 5370-169-214,Pass ,null,null,399,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aac4a,000000000C1123240149 - 5370-169-214,Pass ,null,null,398,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aacb9,000000000C1123290114 - 5370-169-209,Pass ,null,null,398,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aacba,000000000C1123290154 - 5370-273-279,null,Pass ,394,400,null,Pass ,Pass ,null,50,
657daf20122fa666071aa93b,000000000B1123170069 - 5370-169-204,Pass ,null,null,439,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa9ad,000000000B1123230250 - 5370-169-268,Pass ,null,null,434,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaa1f,000000000B1123280013 - 5370-169-225,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa91,000000000B1123340285 - 5370-169-204,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aab03,000000000B1123410046 - 5370-169-203,null,null,null,29,Pass ,null,null,Pass ,null,
657daf20122fa666071aab77,000000000C1123160086 - 5370-273-214,Pass ,Pass ,396,394,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aabe8,000000000C1123200158 - 5370-273-214,Pass ,Pass ,396,393,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aac59,000000000C1123240214 - 5370-169-214,Pass ,null,null,398,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaccc,000000000C1123300035 - 5370-169-214,Pass ,null,null,395,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa93c,000000000B1123170070 - 5370-169-204,Pass ,null,null,440,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa9af,000000000B1123240064 - 5370-169-203,Pass ,null,null,30,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa22,000000000B1123280016 - 5370-169-225,Pass ,null,null,440,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa95,000000000B1123340291 - 5370-169-289,Pass ,Pass ,null,312,Pass ,Pass ,Pass ,Pass ,95,
657daf20122fa666071aab08,000000000B1123410087 - 5370-169-204,null,null,null,439,Pass ,null,null,Pass ,null,
657daf20122fa666071aab7d,000000000C1123160092 - 5370-273-214,Pass ,Pass ,396,397,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aabef,000000000C1123200171 - 5370-273-214,Pass ,Pass ,393,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aabf0,000000000C1123200217 - 5370-270-204,null,null,456,null,null,null,null,null,null,
657daf20122fa666071aac62,000000000C1123240386 - 5370-169-214,Pass ,null,null,399,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aac63,000000000C1123240389 - 5370-169-214,Pass ,null,null,39,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aacd7,000000000C1123300048 - 5370-273-235,Pass ,Pass ,398,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aacd8,000000000C1123300049 - 5370-273-235,Pass ,Pass ,396,398,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa93d,000000000B1123170071 - 5370-169-204,Pass ,null,null,461,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa93e,000000000B1123170072 - 5370-169-204,Pass ,null,null,440,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa9b1,000000000B1123240127 - 5370-169-204,Pass ,null,null,30,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa9b2,000000000B1123240129 - 5370-169-204,Pass ,null,null,423,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa25,000000000B1123280019 - 5370-169-225,Pass ,null,null,435,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa26,000000000B1123280020 - 5370-169-225,Pass ,null,null,441,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa99,000000000B1123350054 - 5370-169-263,Pass ,null,null,465,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaa9a,000000000B1123350055 - 5370-169-263,Pass ,null,null,462,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aab0d,000000000B1123410094 - 5370-169-204,null,null,null,459,Pass ,null,null,Pass ,null,
657daf20122fa666071aab83,000000000C1123160101 - 5370-273-214,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aabf7,000000000C1123200310 - 5370-273-214,Pass ,Pass ,396,395,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aabf8,000000000C1123200311 - 5370-273-214,Pass ,Pass ,396,395,Pass ,Pass ,Pass ,Pass ,55,
